"","analysisId","nctId","pValue","statisticalMethod","studyType","EARLY_PHASE1","PHASE1","PHASE2","PHASE3","PHASE4","outcomeTitle","outcomeType","groupDescription","conditionIds","briefTitle","has_less_than","N","model","I","R","C","JAB"
"3448","d893a62240f23c44c4baf349118a0639","NCT05003791",0.05,"Linear regression","OBSERVATIONAL",0,0,0,0,0,"State Hopelessness","PRIMARY",NA,"D006331; D017202; D003324; D007511","Perceived Social Support, Heart Rate Variability, and Hopelessness in Patients With Ischemic Heart Disease",TRUE,45,"linear_regression",NA,NA,NA,1.02560707988412
"3449","d896f9d1127ddb5d140ba36fa97ecbcd","NCT04003155",0.019,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Number of Participants With Mean Percent Reduction of 100% in The Mean Frequency of Moderate, and Severe VMS From Baseline to Each Study Week Up to Week 12","SECONDARY","Week 9","D019584","A Study to Find Out if Fezolinetant Helps Reduce Moderate to Severe Hot Flashes in Women Going Through Menopause",FALSE,349,"logistic_regression",NA,NA,NA,1.20280944066557
"3450","d8ad26be18269111ac8e1cf2a9d5fa2e","NCT03192176",0.0453,"Logistic regression","INTERVENTIONAL",0,0,1,0,0,"Number of Participants With Absolute Reduction of 4 in Mean Number of Mild, Moderate and Severe VMS Per Day From Baseline to Each Study Week","SECONDARY","Week 12","D019584","A Dose-ranging Study of the Efficacy of ESN364 in Postmenopausal Women Suffering Vasomotor Symptoms (Hot Flashes)",FALSE,85,"logistic_regression",NA,NA,NA,1.27275131064248
"3451","d8c423f8d6ed9bc499628e2cd831d731","NCT00301262",0.0321,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,1,"Percentage of Occasions of Ejaculation and/or Orgasm (Event Log)","SECONDARY",NA,"D007172","Impact Of Viagra On Sexual Satisfaction Of Men With Mild Erectile Dysfunction Who Are Sexually Dissatisfied",FALSE,161,"t-test",NA,NA,NA,1.29484690940951
"3452","d8d9956488902d7ae4b07ffb88e3e0a3","NCT04697264",0.05,"Linear regression","OBSERVATIONAL",0,0,0,0,0,"Correlation Between Circulating Levels of These Markers and Demographic Characteristics.","PRIMARY","The influence of age on IGF1 and 2 levels were analysed by dividing the population into binary groups (\<60years and \>/=60years) to facilitate comparison.","D016889; D009765","Adipocytokines in Endometrial Cancer",FALSE,50,"linear_regression",NA,NA,NA,1.07648023860356
"3453","d90eff5a4d43cf9fc088236249fcb891","NCT01283139",0.031,"Logistic regression","INTERVENTIONAL",0,0,1,0,0,"Percentage of Participants Achieving a Response in Systemic Lupus Erythematosus Responder Index 4 (SRI [4])","PRIMARY",NA,"D008180","A Study to Evaluate the Efficacy and Safety of Sifalimumab in Adults With Systemic Lupus Erythematosus",FALSE,215,"logistic_regression",NA,NA,NA,1.44724034290976
"3454","d91b7f75ecca906c094931b8ad67718f","NCT03855189",0.05,"ANOVA","INTERVENTIONAL",0,0,0,1,0,"Response To Therapy At Day 15 (Physician-Evaluated)","SECONDARY","Pairwise treatment comparison based on t-test from an analysis of variance (ANOVA).","D012220; D065631; D006255","Safety and Efficacy of Mometasone Furoate (SCH 032088) vs Beclomethasone Dipropionate or Placebo in Seasonal Allergic Rhinitis (C93-013)",FALSE,219,"anova",2,NA,NA,2.18710096911154
"3455","d920c09ed2e77312d4a6cf1a55ef08f9","NCT03073603",0.036,"Mann-Whitney","INTERVENTIONAL",0,0,0,0,1,"Total Number of New T2 Lesions on MRI","OTHER_PRE_SPECIFIED",NA,"D009103; D012598","Discontinuation of Disease Modifying Therapies (DMTs) in Multiple Sclerosis (MS)",FALSE,259,"mann_whitney",NA,NA,NA,1.80101488004476
"3456","d924b24dc7ae28d85897692fb9827959","NCT00511173",0.05,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,1,"In Patients Receiving Warfarin, a Pharmacogenetic Algorithm Dose Was Compared to Clinician Dosing (mg/wk).","PRIMARY","Null hypothesis: there is no difference in warfarin dose (mg/wk) between pharmacist dosing and algorithm dosing. In order to gather all SNP groups, the power analysis resulted in \> 100 patients enrolled into each group.","D011655; D001281; D013927; D004617; D020246","Comparison of Warfarin Dosing Using Decision Model Versus Pharmacogenetic Algorithm",TRUE,204,"t-test",NA,NA,NA,2.11223351769391
"3457","d9285c24411d7c203fd988e7ba1850ea","NCT00270998",0.0492,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"No Bothersome Stress Incontinence Symptoms at 12 Months.","SECONDARY",NA,"D014549; D004775; D014550","ATLAS: Ambulatory Treatments for Leakage Associated With Stress",TRUE,295,"logistic_regression",NA,NA,NA,2.49873946067788
"3458","d948a68af036b74ec4c92881d5211208","NCT03064113",0.046,"Two-sample t-test","INTERVENTIONAL",0,0,1,0,0,"Peak Expiratory Flow Rate (PEFR) From 25% to 75% of Vital Capacity (FEF25-75), as Related to FEV1","SECONDARY","Tx Difference of LS Mean 12 hr","D008171; D008173; D029424","Effects of TD-4208 on FEV1 in Subjects With Chronic Obstructive Pulmonary Disease (COPD)",FALSE,64,"t-test",NA,NA,NA,1.1272155956894
"3459","d94a81500cb745e37509d2b918cde133","NCT01234649",0.05,"ANOVA","INTERVENTIONAL",0,0,0,1,0,"Alanine Aminotransferase (ALT) Levels","SECONDARY","Factorial repeated measures ANOVA","D016640; D003920; D003924; D024821; D018149","Combined Liraglutide and Metformin Therapy in Women With Previous Gestational Diabetes Mellitus (GDM)",FALSE,72,"anova",2,NA,NA,1.27670232702116
"3460","d9547c4d250542d60f066cacca36d27e","NCT04593940",0.0228,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Number of Participants With Clinical Status for Day 28 Using an 8 Point Ordinal Scale","SECONDARY",NA,"D000086382","Immune Modulators for Treating COVID-19",FALSE,980,"logistic_regression",NA,NA,NA,2.3503907233095
"3461","d95abc61cabb7ae2c401b2c28c038d5d","NCT00791999",0.05,"Logistic regression","INTERVENTIONAL",0,0,1,1,0,"American College of Rheumatology 20% (ACR20) Response at Week 24","SECONDARY",NA,"D001168; D001172","Efficacy Confirmation Trial of CDP870 as add-on Medication to Methotrexate (MTX) in Japanese Rheumatoid Arthritis (RA)",TRUE,316,"logistic_regression",NA,NA,NA,2.62011956983714
"3462","d969fe3aba5b330fd83052a915e4b3dc","NCT04003155",0.032,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Number of Participants With Mean Percent Reduction of 100% in The Mean Frequency of Moderate, and Severe VMS From Baseline to Each Study Week Up to Week 12","SECONDARY","Week 5","D019584","A Study to Find Out if Fezolinetant Helps Reduce Moderate to Severe Hot Flashes in Women Going Through Menopause",FALSE,348,"logistic_regression",NA,NA,NA,1.88411802496466
"3463","d96bc1e213bd0bec01e86eb3e0039e7b","NCT03718832",0.0390797,"Linear regression","INTERVENTIONAL",0,0,0,0,0,"Body Mass Index","SECONDARY","Adjusted mean difference for full controls, 6 months after trial enrollment",NA,"Fresh Food Farmacy: A Randomized Controlled Trial",FALSE,400,"linear_regression",NA,NA,NA,2.39253678446631
"3464","d970afbcfc1fddc13f885a095519a060","NCT03907683",0.037,"Two-sample t-test","INTERVENTIONAL",0,1,0,0,0,"Change in Moderate (or Higher) Physical Activity Duration Following Message Receipt","PRIMARY","Null hypothesis was that the mean steady state response to weekday move more messages would not differ from zero",NA,"Random Assignment of Intervention Messages for Developing Personalized Decision Rules to Promote Physical Activity",FALSE,80,"t-test",NA,NA,NA,1.04393530908943
"3465","d99fb45eabece74a91ea5730b59460b7","NCT00591721",0.05,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,0,"Change From Baseline in Subscale Scores of the Fatigue Impact Scale","PRIMARY","Hypothesis: Individuals who participate in the program will report significantly reduced fatigue impact immediately post-intervention compared to individuals allocated to the wait-list control group.","D009103; D012598; D005221","Teleconference Fatigue Management for People With Multiple Sclerosis",TRUE,181,"t-test",NA,NA,NA,1.99198348802485
"3466","d9c89210e337be105a3638bf92942be9","NCT05170061",0.05,"Two-sample t-test","INTERVENTIONAL",0,0,0,1,0,"Daytime Central Diastolic Pressure","SECONDARY","see primary dependent variable","D006973","24 Hour Ambulatory Cardiac Oxygen Consumption",FALSE,78,"t-test",NA,NA,NA,1.32610986002301
"3467","da076434c0abd00284067b27d3d3dbe8","NCT02528188",0.0235,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Percentage of Participants Achieving Western Ontario and McMaster Universities Osteoarthritis Index (WOMAC) Physical Function Subscale Reduction of >=30%, >=50%, >=70% and >=90% Response at Weeks 2, 4, 8, 16, 24, 32, 40, 48, 56 and 64","SECONDARY","Week 24: \>=70% reduction","D010003; D020370; D015207; D059350","Long Term Safety and Efficacy Study of Tanezumab in Subjects With Osteoarthritis of the Hip or Knee",FALSE,1989,"logistic_regression",NA,NA,NA,3.43289144898605
"3468","da33145dc7fd6419325768ed48007f80","NCT01092663",0.05,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,0,"Postprandial Glucagon (AUC)","SECONDARY","Difference in treatment effect between the 2 groups","D003920; D003924","The Effects of Co-admin of Colesevelam and Sitagliptin on Glucose Metabolism in Subjects With Type 2 Diabetes Mellitus",FALSE,50,"t-test",NA,NA,NA,1.07648023860356
"3469","da3d3d25f170b1527259735772b48797","NCT02757950",0.0155,"Logistic regression","OBSERVATIONAL",0,0,0,0,0,"Number of Subjects Reporting Pregnancy-related Hypertension, Pre-eclampsia, Eclampsia, and HELLP Syndrome","PRIMARY","The analysis contained only the subjects with vaccination date in the Exposed cohort and subjects from the Unexposed cohort.","D004165","A Post-marketing, Observational, Retrospective Study to Assess the Safety of RefortrixTM (Tdap) When Administered During Pregnancy in a Maternal Immunization Program in Brazil.",FALSE,2458,"logistic_regression",NA,NA,NA,2.65217454158202
"3470","da42f662056b60d9f7d1332b9879d059","NCT02279043",0.02,"Linear regression","INTERVENTIONAL",0,0,0,0,0,"Mean Change in Attitude About Hormonal IUC as Method for Women in General Between Pre-survey and Post-survey","SECONDARY","Multivariate analysis adjusting for cluster, as association was significant in bivariate test.",NA,"Online Peer Influence on IUD Behaviors and Attitudes",FALSE,330,"linear_regression",NA,NA,NA,1.22360198034379
"3471","da54a458903262aba8f3f2a9805a23f2","NCT02537678",0.03,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,0,"Child Behavior Checklist Externalizing Symptoms","SECONDARY",NA,"D013313","Stepped Care for Children After Trauma: Optimizing Treatment",FALSE,183,"t-test",NA,NA,NA,1.30077972312385
"3472","da5b4d8ae8f220dd08687f1123ccd292","NCT03399318",0.05,"Logistic regression","INTERVENTIONAL",0,0,1,0,0,"Seizure Severity","PRIMARY","Seizure occurrence defined as a three-level ordinal variable was analyzed using a 223 multinomial logistic regression model because there was evidence that the proportional odds 224 assumption did not hold. This model included treatment group as the factor of interest and 225 country and disease severity as stratification factors. The adjusted treatment group odds ratio, 226 and its associated 95% confidence interval were derived from this model.","D008288; D018512; D012640; D005334; D000084462","Aggressive Antipyretics for Fever Reduction in CNS Malaria",TRUE,255,"logistic_regression",NA,NA,NA,2.35710609207859
"3473","da6bff51c431248a99f90b926be840b9","NCT00270998",0.048,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Satisfaction With Treatment at 3 Months","SECONDARY",NA,"D014549; D004775; D014550","ATLAS: Ambulatory Treatments for Leakage Associated With Stress",FALSE,299,"logistic_regression",NA,NA,NA,2.46395374770415
"3474","da8a7133ee10f376a4725d3a22a8c5af","NCT00390949",0.05,"Logistic regression","INTERVENTIONAL",0,0,0,0,0,"Self-reported Urethral or Genital Discharge","SECONDARY",NA,"D015658","Scientific Evaluation of Peer Education and STD Treatment to Reduce the Spread of HIV in Zimbabwe",TRUE,4946,"logistic_regression",NA,NA,NA,10.3070296593889
"3475","da8d2de5b2cb0ea0f3b87bc53d534df9","NCT01028014",0.05,"Mann-Whitney","INTERVENTIONAL",0,0,0,0,0,"Difference (Pre - Post) in Urethral Sensation (Milliamps) as Measured by Current Perception Threshold Testing.","OTHER_PRE_SPECIFIED","Using difference in EMG amplitude as primary outcome, assuming standard deviation of 6, we had greater than 80% power to detect a 10-microvolt change in urethral muscle activity with sample size of 9 participants per group. Due to non-normality and small sample sizes, non-parametric tests were used and data presented as median (IQR). Kruskal-Wallis p-values are reported to compare median scores across groups. Wilcoxon sign-test p-values are reported to evaluate 2-week change within groups.",NA,"Medication Effects on Periurethral Sensation,Urethral Sphincter Activity and Pressure Flow Parameters",FALSE,48,"mann_whitney",NA,NA,NA,1.05642048349345
"3476","daaaee897ee07b1bf5136b02981d481d","NCT00112151",0.05,"Linear regression","INTERVENTIONAL",0,0,1,0,0,"Lower Body Muscle Strength (1-RM, kg)","SECONDARY","As prespecified, the lower- and higher-range T groups were combined (Any T). The analysis compared change from baseline to 12 months in average lower body strength with any T to placebo in subjects assigned to no PRT.",NA,"TEAM: Testosterone Supplementation and Exercise in Elderly Men",TRUE,72,"linear_regression",NA,NA,NA,1.27670232702116
"3477","daae76804a7ea6d6595d611bb06be361","NCT00708097",0.0373,"ANOVA","INTERVENTIONAL",0,0,0,1,0,"Percentage SMHR of Demineralized Enamel Specimens Exposed to NaF Toothpaste (1450ppmF), NaF Toothpaste (1400ppmF), NaF Toothpaste (675ppmF), NaMFP/NaF Toothpaste(1450ppmF) and Placebo Toothpaste (0ppmF)","SECONDARY","Null hypothesis considered population means of the treatments in comparison, to be equal with respect to percent SMH. Statistical tests were 2-sided with a significance level of 0.05.",NA,"In Situ Caries Efficacy of Fluoride Toothpastes",FALSE,105,"anova",2,NA,NA,1.19637999360086
"3478","dacda915b5cf84ff46ffbc7ccb0e2336","NCT02693665",0.05,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,0,"Patient-Reported Outcomes Measurement Information System (PROMIS Short Forms 8a - Pediatrics v. 2.0) is a Set of Person-centered Measures That Evaluates and Monitors Physical, Mental, and Social Health in Children and Adolescents.","SECONDARY","This analysis is for the outcome Emotional distress - depressive symptoms. We hypothesized that adolescent in the intervention would have lower depressive symptoms compared to controls at 3, 6, and 12 month outcomes. The following are the baseline comparisons between control and intervention which were controlled for in the 3, 6, and 12 month analysis of outcomes.","D003643","Building Evidence for Effective Palliative/End of Life Care for Teens With Cancer",TRUE,126,"t-test",NA,NA,NA,1.66971913113983
"3479","dadbe42f0c32c1af17067f4b90072da7","NCT02559609",0.027,"Mann-Whitney","INTERVENTIONAL",0,0,0,0,0,"Percent Alcohol Negative Breath Tests","PRIMARY","Group A/C (contrast -1) compared to Group B/D (contrast 1)",NA,"Interventions for Unemployed Hazardous Drinkers",FALSE,234,"mann_whitney",NA,NA,NA,1.34004808601141
"3480","daf83693861d0e49a72b5527ae296618","NCT01216163",0.03,"ANOVA","INTERVENTIONAL",0,0,0,1,0,"Pain Intensity Difference (PID)","SECONDARY","2 hours: Treatment difference (Ibuprofen sodium - Acetaminophen) and corresponding 95% CI were calculated based on LS means from the ANOVA model.","D014098","Study Evaluating A Novel Ibuprofen Formulation In The Treatment Of Dental Pain",FALSE,173,"anova",2,NA,NA,1.2656810351766
"3481","dafa050693f440c23cbea31b977b7b56","NCT00977106",0.043,"Mann-Whitney","INTERVENTIONAL",0,0,0,1,0,"Synovitis Score During the Double-Blind Treatment Period Assessed Using Power Doppler Ultrasound","SECONDARY","Change at Week 4","D001168; D001172","TORPEDO Study: A Study on Rapid Effect of Tocilizumab in Patients With Rheumatoid Arthritis With an Inadequate Response to Disease-Modifying Antirheumatic Drugs (DMARDs) or Anti-TNF",FALSE,103,"mann_whitney",NA,NA,NA,1.3358182470884
"3482","db016b55efbeb029309613cf4e107be3","NCT00417027",0.05,"Mann-Whitney","INTERVENTIONAL",0,0,0,0,0,"Total Bupivicaine in Milligrams Administered Per Hour of Labor for Analgesia.","PRIMARY",NA,"D048949","Programmed Intermittent Epidural Bolus Time Interval and Injection Volume",FALSE,126,"mann_whitney",NA,NA,NA,1.66971913113983
"3483","db0642236f35d7715f69765f034661e6","NCT01462370",0.019,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Number of Participants With a Global Evaluation of Study Medication of Good, Very Good, or Excellent at 24 Hours After the Initial Dose","SECONDARY",NA,"D004412","Study to Assess the Safety and Efficacy of Etoricoxib Versus Ibuprofen in the Treatment of Dysmenorrhea (MK-0663-145 AM1)",FALSE,258,"logistic_regression",NA,NA,NA,1.03705387097622
"3484","db0770d26720bca8f9e5a901679cc536","NCT00105989",0.019,"Two-sample t-test","INTERVENTIONAL",0,0,0,1,0,"Statistically Significant Laboratory Measurements - Change From Baseline to Endpoint in Hematocrit - Acute Phase","SECONDARY",NA,"D012008; D003866; D003863; D003865","Duloxetine Versus Placebo in the Prevention of Recurrence of Major Depressive Disorder",FALSE,416,"t-test",NA,NA,NA,1.31153375946586
